index,StartTime,EndTime,Lat,Long,Count
3158,03:01 PM - 05 Oct 2016,04:01 PM - 05 Oct 2016,5.319996,-4.04004,5
3159,03:01 PM - 05 Oct 2016,04:01 PM - 05 Oct 2016,6.443261,3.391531,45
3160,03:01 PM - 05 Oct 2016,04:01 PM - 05 Oct 2016,10.78002,106.695,4
3161,03:01 PM - 05 Oct 2016,04:01 PM - 05 Oct 2016,11.99997,8.520037,2
3162,03:01 PM - 05 Oct 2016,04:01 PM - 05 Oct 2016,12.96999,77.56,2
3163,03:01 PM - 05 Oct 2016,04:01 PM - 05 Oct 2016,13.08998,80.27999,1
3164,03:01 PM - 05 Oct 2016,04:01 PM - 05 Oct 2016,13.74999,100.5166,42
3165,03:01 PM - 05 Oct 2016,04:01 PM - 05 Oct 2016,15.58807,32.53417,2
3166,03:01 PM - 05 Oct 2016,04:01 PM - 05 Oct 2016,17.39998,78.47995,1
3167,03:01 PM - 05 Oct 2016,04:01 PM - 05 Oct 2016,18.53001,73.85,3
3168,03:01 PM - 05 Oct 2016,04:01 PM - 05 Oct 2016,19.01699,72.85698,8
3169,03:01 PM - 05 Oct 2016,04:01 PM - 05 Oct 2016,20.67001,-103.33,14
3170,03:01 PM - 05 Oct 2016,04:01 PM - 05 Oct 2016,21.03332,105.85,7
3171,03:01 PM - 05 Oct 2016,04:01 PM - 05 Oct 2016,21.51688,39.21919,10
3172,03:01 PM - 05 Oct 2016,04:01 PM - 05 Oct 2016,22.30498,114.185,9
3173,03:01 PM - 05 Oct 2016,04:01 PM - 05 Oct 2016,22.49496,88.32467,1
3174,03:01 PM - 05 Oct 2016,04:01 PM - 05 Oct 2016,22.55237,114.1221,3
3175,03:01 PM - 05 Oct 2016,04:01 PM - 05 Oct 2016,22.58039,88.32994,1
3176,03:01 PM - 05 Oct 2016,04:01 PM - 05 Oct 2016,23.04888,113.7447,2
3177,03:01 PM - 05 Oct 2016,04:01 PM - 05 Oct 2016,23.14498,113.325,3
3178,03:01 PM - 05 Oct 2016,04:01 PM - 05 Oct 2016,23.72305,90.40857,3
3179,03:01 PM - 05 Oct 2016,04:01 PM - 05 Oct 2016,24.64083,46.77274,37
3180,03:01 PM - 05 Oct 2016,04:01 PM - 05 Oct 2016,24.86999,66.99,3
3181,03:01 PM - 05 Oct 2016,04:01 PM - 05 Oct 2016,25.01277,121.465,11
3182,03:01 PM - 05 Oct 2016,04:01 PM - 05 Oct 2016,25.03583,121.5683,11
3183,03:01 PM - 05 Oct 2016,04:01 PM - 05 Oct 2016,28.7041,77.1025,2
3184,03:01 PM - 05 Oct 2016,04:01 PM - 05 Oct 2016,30.04996,31.24996,31
3185,03:01 PM - 05 Oct 2016,04:01 PM - 05 Oct 2016,31.20001,29.94999,8
3186,03:01 PM - 05 Oct 2016,04:01 PM - 05 Oct 2016,31.21645,121.4365,7
3187,03:01 PM - 05 Oct 2016,04:01 PM - 05 Oct 2016,31.55997,74.35002,6
3188,03:01 PM - 05 Oct 2016,04:01 PM - 05 Oct 2016,33.33864,44.39386,1
3189,03:01 PM - 05 Oct 2016,04:01 PM - 05 Oct 2016,33.59997,-7.61636,1
3190,03:01 PM - 05 Oct 2016,04:01 PM - 05 Oct 2016,34.27502,108.8949,1
3191,03:01 PM - 05 Oct 2016,04:01 PM - 05 Oct 2016,34.75003,135.4601,146
3192,03:01 PM - 05 Oct 2016,04:01 PM - 05 Oct 2016,35.09505,129.01,1
3193,03:01 PM - 05 Oct 2016,04:01 PM - 05 Oct 2016,35.67194,51.42434,8
3194,03:01 PM - 05 Oct 2016,04:01 PM - 05 Oct 2016,37.56634,126.9997,25
3195,03:01 PM - 05 Oct 2016,04:01 PM - 05 Oct 2016,37.87501,112.545,1
3196,03:01 PM - 05 Oct 2016,04:01 PM - 05 Oct 2016,39.92723,32.86439,29
3197,03:01 PM - 05 Oct 2016,04:01 PM - 05 Oct 2016,39.92889,116.3882,7
3198,03:01 PM - 05 Oct 2016,04:01 PM - 05 Oct 2016,41.38329,2.18337,17
3199,03:01 PM - 05 Oct 2016,04:01 PM - 05 Oct 2016,45.49999,-73.5832,48
3200,03:01 PM - 05 Oct 2016,04:01 PM - 05 Oct 2016,52.52181,13.40154,24
3201,03:01 PM - 05 Oct 2016,04:01 PM - 05 Oct 2016,55.75216,37.61552,45
3202,03:01 PM - 05 Oct 2016,04:01 PM - 05 Oct 2016,59.93901,30.31602,21
3203,04:01 PM - 05 Oct 2016,05:01 PM - 05 Oct 2016,-34.6025,-58.3975,60
3204,04:01 PM - 05 Oct 2016,05:01 PM - 05 Oct 2016,-33.92,18.43498,10
3205,04:01 PM - 05 Oct 2016,05:01 PM - 05 Oct 2016,-33.92,151.1851,94
3206,04:01 PM - 05 Oct 2016,05:01 PM - 05 Oct 2016,-33.45,-70.667,59
3207,04:01 PM - 05 Oct 2016,05:01 PM - 05 Oct 2016,-29.865,30.98001,5
3208,04:01 PM - 05 Oct 2016,05:01 PM - 05 Oct 2016,-26.17,28.03,16
3209,04:01 PM - 05 Oct 2016,05:01 PM - 05 Oct 2016,-23.5586,-46.625,134
3210,04:01 PM - 05 Oct 2016,05:01 PM - 05 Oct 2016,-22.925,-43.225,235
3211,04:01 PM - 05 Oct 2016,05:01 PM - 05 Oct 2016,-19.915,-43.915,59
3212,04:01 PM - 05 Oct 2016,05:01 PM - 05 Oct 2016,-15.7833,-47.916,110
3213,04:01 PM - 05 Oct 2016,05:01 PM - 05 Oct 2016,-12.9699,-38.4799,20
3214,04:01 PM - 05 Oct 2016,05:01 PM - 05 Oct 2016,-12.048,-77.05,129
3215,04:01 PM - 05 Oct 2016,05:01 PM - 05 Oct 2016,-8.83828,13.23442,2
3216,04:01 PM - 05 Oct 2016,05:01 PM - 05 Oct 2016,-6.80001,39.26834,8
3217,04:01 PM - 05 Oct 2016,05:01 PM - 05 Oct 2016,-6.17441,106.8294,96
3218,04:01 PM - 05 Oct 2016,05:01 PM - 05 Oct 2016,-4.32972,15.31497,1
3219,04:01 PM - 05 Oct 2016,05:01 PM - 05 Oct 2016,-3.75001,-38.5799,145
3220,04:01 PM - 05 Oct 2016,05:01 PM - 05 Oct 2016,-1.28334,36.81665,6
3221,04:01 PM - 05 Oct 2016,05:01 PM - 05 Oct 2016,1.293033,103.8558,95
3222,04:01 PM - 05 Oct 2016,05:01 PM - 05 Oct 2016,4.596423,-74.0833,55
3223,04:01 PM - 05 Oct 2016,05:01 PM - 05 Oct 2016,5.319996,-4.04004,1
3224,04:01 PM - 05 Oct 2016,05:01 PM - 05 Oct 2016,6.443261,3.391531,27
3225,04:01 PM - 05 Oct 2016,05:01 PM - 05 Oct 2016,10.78002,106.695,3
3226,04:01 PM - 05 Oct 2016,05:01 PM - 05 Oct 2016,12.96999,77.56,6
3227,04:01 PM - 05 Oct 2016,05:01 PM - 05 Oct 2016,13.08998,80.27999,1
3228,04:01 PM - 05 Oct 2016,05:01 PM - 05 Oct 2016,13.74999,100.5166,132
3229,04:01 PM - 05 Oct 2016,05:01 PM - 05 Oct 2016,14.60415,120.9822,19
3230,04:01 PM - 05 Oct 2016,05:01 PM - 05 Oct 2016,14.65043,121.0299,79
3231,04:01 PM - 05 Oct 2016,05:01 PM - 05 Oct 2016,15.58807,32.53417,3
3232,04:01 PM - 05 Oct 2016,05:01 PM - 05 Oct 2016,16.78335,96.16667,2
3233,04:01 PM - 05 Oct 2016,05:01 PM - 05 Oct 2016,17.39998,78.47995,12
3234,04:01 PM - 05 Oct 2016,05:01 PM - 05 Oct 2016,18.53001,73.85,1
3235,04:01 PM - 05 Oct 2016,05:01 PM - 05 Oct 2016,19.01699,72.85698,4
3236,04:01 PM - 05 Oct 2016,05:01 PM - 05 Oct 2016,19.44244,-99.1309,120
3237,04:01 PM - 05 Oct 2016,05:01 PM - 05 Oct 2016,20.67001,-103.33,63
3238,04:01 PM - 05 Oct 2016,05:01 PM - 05 Oct 2016,21.03332,105.85,9
3239,04:01 PM - 05 Oct 2016,05:01 PM - 05 Oct 2016,21.51688,39.21919,8
3240,04:01 PM - 05 Oct 2016,05:01 PM - 05 Oct 2016,22.30498,114.185,22
3241,04:01 PM - 05 Oct 2016,05:01 PM - 05 Oct 2016,22.32999,91.79996,1
3242,04:01 PM - 05 Oct 2016,05:01 PM - 05 Oct 2016,22.49496,88.32467,16
3243,04:01 PM - 05 Oct 2016,05:01 PM - 05 Oct 2016,22.55237,114.1221,17
3244,04:01 PM - 05 Oct 2016,05:01 PM - 05 Oct 2016,22.58039,88.32994,16
3245,04:01 PM - 05 Oct 2016,05:01 PM - 05 Oct 2016,23.04888,113.7447,5
3246,04:01 PM - 05 Oct 2016,05:01 PM - 05 Oct 2016,23.14498,113.325,3
3247,04:01 PM - 05 Oct 2016,05:01 PM - 05 Oct 2016,23.72305,90.40857,3
3248,04:01 PM - 05 Oct 2016,05:01 PM - 05 Oct 2016,24.64083,46.77274,14
3249,04:01 PM - 05 Oct 2016,05:01 PM - 05 Oct 2016,24.86999,66.99,1
3250,04:01 PM - 05 Oct 2016,05:01 PM - 05 Oct 2016,25.01277,121.465,8
3251,04:01 PM - 05 Oct 2016,05:01 PM - 05 Oct 2016,25.03583,121.5683,8
3252,04:01 PM - 05 Oct 2016,05:01 PM - 05 Oct 2016,25.78761,-80.2241,140
3253,04:01 PM - 05 Oct 2016,05:01 PM - 05 Oct 2016,28.7041,77.1025,9
3254,04:01 PM - 05 Oct 2016,05:01 PM - 05 Oct 2016,29.81997,-95.3399,59
3255,04:01 PM - 05 Oct 2016,05:01 PM - 05 Oct 2016,30.04996,31.24996,21
3256,04:01 PM - 05 Oct 2016,05:01 PM - 05 Oct 2016,31.20001,29.94999,16
3257,04:01 PM - 05 Oct 2016,05:01 PM - 05 Oct 2016,31.21645,121.4365,6
3258,04:01 PM - 05 Oct 2016,05:01 PM - 05 Oct 2016,32.05001,118.7799,4
3259,04:01 PM - 05 Oct 2016,05:01 PM - 05 Oct 2016,32.82002,-96.84,98
3260,04:01 PM - 05 Oct 2016,05:01 PM - 05 Oct 2016,33.33864,44.39386,1
3261,04:01 PM - 05 Oct 2016,05:01 PM - 05 Oct 2016,33.59997,-7.61636,6
3262,04:01 PM - 05 Oct 2016,05:01 PM - 05 Oct 2016,33.98997,-118.179,120
3263,04:01 PM - 05 Oct 2016,05:01 PM - 05 Oct 2016,34.27502,108.8949,1
3264,04:01 PM - 05 Oct 2016,05:01 PM - 05 Oct 2016,34.75003,135.4601,233
3265,04:01 PM - 05 Oct 2016,05:01 PM - 05 Oct 2016,35.09505,129.01,6
3266,04:01 PM - 05 Oct 2016,05:01 PM - 05 Oct 2016,35.15499,136.9149,79
3267,04:01 PM - 05 Oct 2016,05:01 PM - 05 Oct 2016,35.32002,139.58,140
3268,04:01 PM - 05 Oct 2016,05:01 PM - 05 Oct 2016,35.67194,51.42434,1
3269,04:01 PM - 05 Oct 2016,05:01 PM - 05 Oct 2016,35.68501,139.7514,220
3270,04:01 PM - 05 Oct 2016,05:01 PM - 05 Oct 2016,37.56634,126.9997,46
3271,04:01 PM - 05 Oct 2016,05:01 PM - 05 Oct 2016,37.87501,112.545,1
3272,04:01 PM - 05 Oct 2016,05:01 PM - 05 Oct 2016,39.92723,32.86439,17
3273,04:01 PM - 05 Oct 2016,05:01 PM - 05 Oct 2016,39.92889,116.3882,3
3274,04:01 PM - 05 Oct 2016,05:01 PM - 05 Oct 2016,39.99997,-75.1699,20
3275,04:01 PM - 05 Oct 2016,05:01 PM - 05 Oct 2016,40.40002,-3.68335,60
3276,04:01 PM - 05 Oct 2016,05:01 PM - 05 Oct 2016,40.74997,-73.98,20
3277,04:01 PM - 05 Oct 2016,05:01 PM - 05 Oct 2016,41.10499,29.01,80
3278,04:01 PM - 05 Oct 2016,05:01 PM - 05 Oct 2016,41.38329,2.18337,42
3279,04:01 PM - 05 Oct 2016,05:01 PM - 05 Oct 2016,41.82999,-87.75,39
3280,04:01 PM - 05 Oct 2016,05:01 PM - 05 Oct 2016,43.69997,-79.42,59
3281,04:01 PM - 05 Oct 2016,05:01 PM - 05 Oct 2016,45.49999,-73.5832,51
3282,04:01 PM - 05 Oct 2016,05:01 PM - 05 Oct 2016,48.86669,2.333335,36
3283,04:01 PM - 05 Oct 2016,05:01 PM - 05 Oct 2016,51.49999,-0.11672,100
3284,04:01 PM - 05 Oct 2016,05:01 PM - 05 Oct 2016,52.52181,13.40154,19
3285,04:01 PM - 05 Oct 2016,05:01 PM - 05 Oct 2016,55.75216,37.61552,12
3286,04:01 PM - 05 Oct 2016,05:01 PM - 05 Oct 2016,59.93901,30.31602,14
3287,05:01 PM - 05 Oct 2016,06:01 PM - 05 Oct 2016,-8.83828,13.23442,1
3288,05:01 PM - 05 Oct 2016,06:01 PM - 05 Oct 2016,-4.32972,15.31497,2
3289,05:01 PM - 05 Oct 2016,06:01 PM - 05 Oct 2016,11.99997,8.520037,2
3290,05:01 PM - 05 Oct 2016,06:01 PM - 05 Oct 2016,16.78335,96.16667,1
3291,05:01 PM - 05 Oct 2016,06:01 PM - 05 Oct 2016,30.58003,114.27,1
3292,05:01 PM - 05 Oct 2016,06:01 PM - 05 Oct 2016,31.55997,74.35002,1
3293,05:01 PM - 05 Oct 2016,06:01 PM - 05 Oct 2016,33.33864,44.39386,2
3294,05:01 PM - 05 Oct 2016,06:01 PM - 05 Oct 2016,37.87501,112.545,1
3295,06:01 PM - 05 Oct 2016,07:01 PM - 05 Oct 2016,-8.83828,13.23442,1
3296,06:01 PM - 05 Oct 2016,07:01 PM - 05 Oct 2016,-4.32972,15.31497,2
3297,06:01 PM - 05 Oct 2016,07:01 PM - 05 Oct 2016,16.78335,96.16667,2
3298,06:01 PM - 05 Oct 2016,07:01 PM - 05 Oct 2016,30.58003,114.27,2
3299,06:01 PM - 05 Oct 2016,07:01 PM - 05 Oct 2016,31.55997,74.35002,3
3300,06:01 PM - 05 Oct 2016,07:01 PM - 05 Oct 2016,33.33864,44.39386,4
3301,06:01 PM - 05 Oct 2016,07:01 PM - 05 Oct 2016,33.59997,-7.61636,1
3302,06:01 PM - 05 Oct 2016,07:01 PM - 05 Oct 2016,34.27502,108.8949,5
3303,06:01 PM - 05 Oct 2016,07:01 PM - 05 Oct 2016,34.51669,69.18326,2
3304,06:01 PM - 05 Oct 2016,07:01 PM - 05 Oct 2016,37.87501,112.545,1
3305,06:01 PM - 05 Oct 2016,07:01 PM - 05 Oct 2016,43.865,125.3399,2
3306,07:01 PM - 05 Oct 2016,08:01 PM - 05 Oct 2016,9.03331,38.7,1
3307,07:01 PM - 05 Oct 2016,08:01 PM - 05 Oct 2016,16.78335,96.16667,6
3308,07:01 PM - 05 Oct 2016,08:01 PM - 05 Oct 2016,33.33864,44.39386,1
3309,07:01 PM - 05 Oct 2016,08:01 PM - 05 Oct 2016,34.51669,69.18326,1
3310,07:01 PM - 05 Oct 2016,08:01 PM - 05 Oct 2016,37.87501,112.545,1
3311,07:01 PM - 05 Oct 2016,08:01 PM - 05 Oct 2016,39.01943,125.7546,8
3312,07:01 PM - 05 Oct 2016,08:01 PM - 05 Oct 2016,39.13002,117.2,4
3313,08:01 PM - 05 Oct 2016,09:01 PM - 05 Oct 2016,-4.32972,15.31497,2
3314,08:01 PM - 05 Oct 2016,09:01 PM - 05 Oct 2016,9.03331,38.7,1
3315,08:01 PM - 05 Oct 2016,09:01 PM - 05 Oct 2016,16.78335,96.16667,2
3316,08:01 PM - 05 Oct 2016,09:01 PM - 05 Oct 2016,21.19998,72.84003,6
3317,08:01 PM - 05 Oct 2016,09:01 PM - 05 Oct 2016,26.45999,80.31999,1
3318,08:01 PM - 05 Oct 2016,09:01 PM - 05 Oct 2016,30.67,104.07,2
3319,08:01 PM - 05 Oct 2016,09:01 PM - 05 Oct 2016,31.55997,74.35002,7
3320,08:01 PM - 05 Oct 2016,09:01 PM - 05 Oct 2016,33.33864,44.39386,1
3321,08:01 PM - 05 Oct 2016,09:01 PM - 05 Oct 2016,34.51669,69.18326,2
3322,08:01 PM - 05 Oct 2016,09:01 PM - 05 Oct 2016,37.87501,112.545,1
3323,08:01 PM - 05 Oct 2016,09:01 PM - 05 Oct 2016,39.01943,125.7546,17
3324,08:01 PM - 05 Oct 2016,09:01 PM - 05 Oct 2016,41.80497,123.4499,1
3325,09:01 PM - 05 Oct 2016,10:01 PM - 05 Oct 2016,-8.83828,13.23442,2
3326,09:01 PM - 05 Oct 2016,10:01 PM - 05 Oct 2016,-4.32972,15.31497,4
3327,09:01 PM - 05 Oct 2016,10:01 PM - 05 Oct 2016,16.78335,96.16667,3
3328,09:01 PM - 05 Oct 2016,10:01 PM - 05 Oct 2016,21.19998,72.84003,3
3329,09:01 PM - 05 Oct 2016,10:01 PM - 05 Oct 2016,22.32999,91.79996,1
3330,09:01 PM - 05 Oct 2016,10:01 PM - 05 Oct 2016,26.45999,80.31999,1
3331,09:01 PM - 05 Oct 2016,10:01 PM - 05 Oct 2016,30.58003,114.27,3
3332,09:01 PM - 05 Oct 2016,10:01 PM - 05 Oct 2016,31.55997,74.35002,5
3333,09:01 PM - 05 Oct 2016,10:01 PM - 05 Oct 2016,39.13002,117.2,1
3334,09:01 PM - 05 Oct 2016,10:01 PM - 05 Oct 2016,43.865,125.3399,1
3335,10:01 PM - 05 Oct 2016,11:01 PM - 05 Oct 2016,-8.83828,13.23442,1
3336,10:01 PM - 05 Oct 2016,11:01 PM - 05 Oct 2016,-4.32972,15.31497,2
3337,10:01 PM - 05 Oct 2016,11:01 PM - 05 Oct 2016,11.99997,8.520037,4
3338,10:01 PM - 05 Oct 2016,11:01 PM - 05 Oct 2016,16.78335,96.16667,2
3339,10:01 PM - 05 Oct 2016,11:01 PM - 05 Oct 2016,21.19998,72.84003,1
3340,10:01 PM - 05 Oct 2016,11:01 PM - 05 Oct 2016,22.32999,91.79996,2
3341,10:01 PM - 05 Oct 2016,11:01 PM - 05 Oct 2016,30.58003,114.27,1
3342,10:01 PM - 05 Oct 2016,11:01 PM - 05 Oct 2016,30.67,104.07,2
3343,10:01 PM - 05 Oct 2016,11:01 PM - 05 Oct 2016,31.55997,74.35002,3
3344,10:01 PM - 05 Oct 2016,11:01 PM - 05 Oct 2016,33.59997,-7.61636,2
3345,10:01 PM - 05 Oct 2016,11:01 PM - 05 Oct 2016,34.27502,108.8949,1
3346,10:01 PM - 05 Oct 2016,11:01 PM - 05 Oct 2016,34.51669,69.18326,1
3347,10:01 PM - 05 Oct 2016,11:01 PM - 05 Oct 2016,37.87501,112.545,1
3348,10:01 PM - 05 Oct 2016,11:01 PM - 05 Oct 2016,39.13002,117.2,2
3349,11:01 PM - 05 Oct 2016,12:01 AM - 06 Oct 2016,-8.83828,13.23442,1
3350,11:01 PM - 05 Oct 2016,12:01 AM - 06 Oct 2016,-4.32972,15.31497,2
3351,11:01 PM - 05 Oct 2016,12:01 AM - 06 Oct 2016,21.19998,72.84003,1
3352,11:01 PM - 05 Oct 2016,12:01 AM - 06 Oct 2016,22.32999,91.79996,1
3353,11:01 PM - 05 Oct 2016,12:01 AM - 06 Oct 2016,23.03005,72.58,3
3354,11:01 PM - 05 Oct 2016,12:01 AM - 06 Oct 2016,30.67,104.07,5
3355,11:01 PM - 05 Oct 2016,12:01 AM - 06 Oct 2016,31.55997,74.35002,3
3356,11:01 PM - 05 Oct 2016,12:01 AM - 06 Oct 2016,33.33864,44.39386,1
3357,11:01 PM - 05 Oct 2016,12:01 AM - 06 Oct 2016,33.59997,-7.61636,5
3358,11:01 PM - 05 Oct 2016,12:01 AM - 06 Oct 2016,34.51669,69.18326,1
3359,11:01 PM - 05 Oct 2016,12:01 AM - 06 Oct 2016,37.87501,112.545,1
3360,12:01 AM - 06 Oct 2016,01:01 AM - 06 Oct 2016,-8.83828,13.23442,2
3361,12:01 AM - 06 Oct 2016,01:01 AM - 06 Oct 2016,10.78002,106.695,2
3362,12:01 AM - 06 Oct 2016,01:01 AM - 06 Oct 2016,11.99997,8.520037,4
3363,12:01 AM - 06 Oct 2016,01:01 AM - 06 Oct 2016,16.78335,96.16667,2
3364,12:01 AM - 06 Oct 2016,01:01 AM - 06 Oct 2016,21.19998,72.84003,1
3365,12:01 AM - 06 Oct 2016,01:01 AM - 06 Oct 2016,23.03005,72.58,10
3366,12:01 AM - 06 Oct 2016,01:01 AM - 06 Oct 2016,26.45999,80.31999,4
3367,12:01 AM - 06 Oct 2016,01:01 AM - 06 Oct 2016,30.58003,114.27,1
3368,12:01 AM - 06 Oct 2016,01:01 AM - 06 Oct 2016,30.67,104.07,3
3369,12:01 AM - 06 Oct 2016,01:01 AM - 06 Oct 2016,31.55997,74.35002,4
3370,12:01 AM - 06 Oct 2016,01:01 AM - 06 Oct 2016,32.05001,118.7799,1
3371,12:01 AM - 06 Oct 2016,01:01 AM - 06 Oct 2016,33.33864,44.39386,1
3372,12:01 AM - 06 Oct 2016,01:01 AM - 06 Oct 2016,33.59997,-7.61636,1
3373,12:01 AM - 06 Oct 2016,01:01 AM - 06 Oct 2016,34.27502,108.8949,2
3374,12:01 AM - 06 Oct 2016,01:01 AM - 06 Oct 2016,34.51669,69.18326,1
3375,12:01 AM - 06 Oct 2016,01:01 AM - 06 Oct 2016,37.87501,112.545,2
3376,12:01 AM - 06 Oct 2016,01:01 AM - 06 Oct 2016,39.01943,125.7546,1
3377,12:01 AM - 06 Oct 2016,01:01 AM - 06 Oct 2016,39.13002,117.2,1
3378,12:01 AM - 06 Oct 2016,01:01 AM - 06 Oct 2016,41.80497,123.4499,5
3379,01:01 AM - 06 Oct 2016,02:01 AM - 06 Oct 2016,-8.83828,13.23442,2
3380,01:01 AM - 06 Oct 2016,02:01 AM - 06 Oct 2016,9.03331,38.7,1
3381,01:01 AM - 06 Oct 2016,02:01 AM - 06 Oct 2016,10.78002,106.695,6
3382,01:01 AM - 06 Oct 2016,02:01 AM - 06 Oct 2016,11.99997,8.520037,15
3383,01:01 AM - 06 Oct 2016,02:01 AM - 06 Oct 2016,16.78335,96.16667,1
3384,01:01 AM - 06 Oct 2016,02:01 AM - 06 Oct 2016,21.19998,72.84003,2
3385,01:01 AM - 06 Oct 2016,02:01 AM - 06 Oct 2016,22.32999,91.79996,3
3386,01:01 AM - 06 Oct 2016,02:01 AM - 06 Oct 2016,23.03005,72.58,4
3387,01:01 AM - 06 Oct 2016,02:01 AM - 06 Oct 2016,30.58003,114.27,1
3388,01:01 AM - 06 Oct 2016,02:01 AM - 06 Oct 2016,30.67,104.07,4
3389,01:01 AM - 06 Oct 2016,02:01 AM - 06 Oct 2016,31.55997,74.35002,6
3390,01:01 AM - 06 Oct 2016,02:01 AM - 06 Oct 2016,32.05001,118.7799,9
3391,01:01 AM - 06 Oct 2016,02:01 AM - 06 Oct 2016,33.33864,44.39386,3
3392,01:01 AM - 06 Oct 2016,02:01 AM - 06 Oct 2016,33.59997,-7.61636,1
3393,01:01 AM - 06 Oct 2016,02:01 AM - 06 Oct 2016,34.27502,108.8949,1
3394,01:01 AM - 06 Oct 2016,02:01 AM - 06 Oct 2016,37.87501,112.545,1
3395,01:01 AM - 06 Oct 2016,02:01 AM - 06 Oct 2016,39.13002,117.2,1
3396,01:01 AM - 06 Oct 2016,02:01 AM - 06 Oct 2016,41.80497,123.4499,1
3397,02:01 AM - 06 Oct 2016,03:01 AM - 06 Oct 2016,-8.83828,13.23442,3
3398,02:01 AM - 06 Oct 2016,03:01 AM - 06 Oct 2016,-4.32972,15.31497,2
3399,02:01 AM - 06 Oct 2016,03:01 AM - 06 Oct 2016,5.319996,-4.04004,1
3400,02:01 AM - 06 Oct 2016,03:01 AM - 06 Oct 2016,9.03331,38.7,1
3401,02:01 AM - 06 Oct 2016,03:01 AM - 06 Oct 2016,10.78002,106.695,13
3402,02:01 AM - 06 Oct 2016,03:01 AM - 06 Oct 2016,16.78335,96.16667,6
3403,02:01 AM - 06 Oct 2016,03:01 AM - 06 Oct 2016,21.19998,72.84003,4
3404,02:01 AM - 06 Oct 2016,03:01 AM - 06 Oct 2016,22.32999,91.79996,1
3405,02:01 AM - 06 Oct 2016,03:01 AM - 06 Oct 2016,23.03005,72.58,4
3406,02:01 AM - 06 Oct 2016,03:01 AM - 06 Oct 2016,23.04888,113.7447,6
3407,02:01 AM - 06 Oct 2016,03:01 AM - 06 Oct 2016,30.58003,114.27,7
3408,02:01 AM - 06 Oct 2016,03:01 AM - 06 Oct 2016,30.67,104.07,8
3409,02:01 AM - 06 Oct 2016,03:01 AM - 06 Oct 2016,31.55997,74.35002,5
3410,02:01 AM - 06 Oct 2016,03:01 AM - 06 Oct 2016,32.05001,118.7799,2
3411,02:01 AM - 06 Oct 2016,03:01 AM - 06 Oct 2016,33.33864,44.39386,1
3412,02:01 AM - 06 Oct 2016,03:01 AM - 06 Oct 2016,33.59997,-7.61636,2
3413,02:01 AM - 06 Oct 2016,03:01 AM - 06 Oct 2016,34.27502,108.8949,5
3414,02:01 AM - 06 Oct 2016,03:01 AM - 06 Oct 2016,34.51669,69.18326,1
3415,02:01 AM - 06 Oct 2016,03:01 AM - 06 Oct 2016,37.87501,112.545,1
3416,02:01 AM - 06 Oct 2016,03:01 AM - 06 Oct 2016,43.865,125.3399,1
3417,03:01 AM - 06 Oct 2016,04:01 AM - 06 Oct 2016,-8.83828,13.23442,7
3418,03:01 AM - 06 Oct 2016,04:01 AM - 06 Oct 2016,-4.32972,15.31497,4
3419,03:01 AM - 06 Oct 2016,04:01 AM - 06 Oct 2016,5.319996,-4.04004,7
3420,03:01 AM - 06 Oct 2016,04:01 AM - 06 Oct 2016,10.78002,106.695,11
3421,03:01 AM - 06 Oct 2016,04:01 AM - 06 Oct 2016,11.99997,8.520037,1
3422,03:01 AM - 06 Oct 2016,04:01 AM - 06 Oct 2016,16.78335,96.16667,1
3423,03:01 AM - 06 Oct 2016,04:01 AM - 06 Oct 2016,23.03005,72.58,7
3424,03:01 AM - 06 Oct 2016,04:01 AM - 06 Oct 2016,23.04888,113.7447,11
3425,03:01 AM - 06 Oct 2016,04:01 AM - 06 Oct 2016,26.45999,80.31999,1
3426,03:01 AM - 06 Oct 2016,04:01 AM - 06 Oct 2016,30.58003,114.27,5
3427,03:01 AM - 06 Oct 2016,04:01 AM - 06 Oct 2016,30.67,104.07,2
3428,03:01 AM - 06 Oct 2016,04:01 AM - 06 Oct 2016,31.55997,74.35002,1
3429,03:01 AM - 06 Oct 2016,04:01 AM - 06 Oct 2016,32.05001,118.7799,3
3430,03:01 AM - 06 Oct 2016,04:01 AM - 06 Oct 2016,33.33864,44.39386,3
3431,03:01 AM - 06 Oct 2016,04:01 AM - 06 Oct 2016,34.27502,108.8949,3
3432,03:01 AM - 06 Oct 2016,04:01 AM - 06 Oct 2016,37.87501,112.545,1
3433,03:01 AM - 06 Oct 2016,04:01 AM - 06 Oct 2016,39.01943,125.7546,1
3434,03:01 AM - 06 Oct 2016,04:01 AM - 06 Oct 2016,39.13002,117.2,2
3435,03:01 AM - 06 Oct 2016,04:01 AM - 06 Oct 2016,43.865,125.3399,1
3436,04:01 AM - 06 Oct 2016,05:01 AM - 06 Oct 2016,-8.83828,13.23442,3
3437,04:01 AM - 06 Oct 2016,05:01 AM - 06 Oct 2016,5.319996,-4.04004,6
3438,04:01 AM - 06 Oct 2016,05:01 AM - 06 Oct 2016,10.78002,106.695,13
3439,04:01 AM - 06 Oct 2016,05:01 AM - 06 Oct 2016,11.99997,8.520037,1
3440,04:01 AM - 06 Oct 2016,05:01 AM - 06 Oct 2016,16.78335,96.16667,2
3441,04:01 AM - 06 Oct 2016,05:01 AM - 06 Oct 2016,21.19998,72.84003,2
3442,04:01 AM - 06 Oct 2016,05:01 AM - 06 Oct 2016,22.32999,91.79996,2
